FileName;Image width [pix];Image height [pix];Block size N;Relative share hemorrhage;Relative share scar;Relative share necrosis;Relative share squeezed tissue;Relative share preexisting brain parenchyme;Relative share tumor;Relative share background;Area total [mm²];Area hemorrhage [mm²];Area scar [mm²];Area necrosis [mm²];Area squeezed tissue [mm²];Area preexisting brain parenchyme [mm²];Area tumor [mm²];Area background [mm²];Mean Nuclei # Necrosis;Mean Nuclei # Tumor;Mean Nuclei # Whole;Mean Nuclei # Scars;Mean Nuclei # Preexisting;Mean AVG Area Necrosis;Mean AVG Area Tumor;Mean AVG Area Whole;Mean AVG Area Scars;Mean AVG Area Preexisting;Mean STD Area Necrosis;Mean STD Area Tumor;Mean STD Area Whole;Mean STD Area Scars;Mean STD Area Preexisting;Mean COV Area Necrosis;Mean COV Area Tumor;Mean COV Area Whole;Mean COV Area Scars;Mean COV Area Preexisting;Mean AVG Eccentricity Necrosis;Mean AVG Eccentricity Tumor;Mean AVG Eccentricity Whole;Mean AVG Eccentricity Scars;Mean AVG Eccentricity Preexisting;Mean STD Eccentricity Necrosis;Mean STD Eccentricity Tumor;Mean STD Eccentricity Whole;Mean STD Eccentricity Scars;Mean STD Eccentricity Preexisting;Mean COV Eccentricity Necrosis;Mean COV Eccentricity Tumor;Mean COV Eccentricity Whole;Mean COV Eccentricity Scars;Mean COV Eccentricity Preexisting;Median Nuclei # Necrosis;Median Nuclei # Tumor;Median Nuclei # Whole;Median Nuclei # Scars;Median Nuclei # Preexisting;Median AVG Area Necrosis;Median AVG Area Tumor;Median AVG Area Whole;Median AVG Area Scars;Median AVG Area Preexisting;Median STD Area Necrosis;Median STD Area Tumor;Median STD Area Whole;Median STD Area Scars;Median STD Area Preexisting;Median COV Area Necrosis;Median COV Area Tumor;Median COV Area Whole;Median COV Area Scars;Median COV Area Preexisting;Median AVG Eccentricity Necrosis;Median AVG Eccentricity Tumor;Median AVG Eccentricity Whole;Median AVG Eccentricity Scars;Median AVG Eccentricity Preexisting;Median STD Eccentricity Necrosis;Median STD Eccentricity Tumor;Median STD Eccentricity Whole;Median STD Eccentricity Scars;Median STD Eccentricity Preexisting;Median COV Eccentricity Necrosis;Median COV Eccentricity Tumor;Median COV Eccentricity Whole;Median COV Eccentricity Scars;Median COV Eccentricity Preexisting;Mode Nuclei # Necrosis;Mode Nuclei # Tumor;Mode Nuclei # Whole;Mode Nuclei # Scars;Mode Nuclei # Preexisting;Mode AVG Area Necrosis;Mode AVG Area Tumor;Mode AVG Area Whole;Mode AVG Area Scars;Mode AVG Area Preexisting;Mode STD Area Necrosis;Mode STD Area Tumor;Mode STD Area Whole;Mode STD Area Scars;Mode STD Area Preexisting
N1025-10 HE - 2016-01-08 20.38.00;25600;23488;160;0.018200125;0.02368576;0;0;0.08398033;0.446256637;0.427877147;500.1216786;9.102276965;11.84576209;0;0;42.0003838;223.1826186;213.9906372;-1;5917.718666;5532.486729;4353.140125;3974.77074;-1;45.31419036;43.42863405;58.24580609;30.22123407;-1;34.22456382;32.77856722;59.09633758;18.69316461;-1;0.748469625;0.733762003;0.910034759;0.612054802;-1;0.751030346;0.740376831;0.748200126;0.685999461;-1;0.141884492;0.143818372;0.14309075;0.153215562;-1;0.189297212;0.19519745;0.191683714;0.224804858;-1;6105.394208;5870.571354;4508.5988;4085.917662;-1;44.40045176;42.08249639;48.94441577;29.7402571;-1;33.07930793;31.2375829;40.92971792;17.35114851;-1;0.739800411;0.729392135;0.817234405;0.592456093;-1;0.75125707;0.746873718;0.747812972;0.688870535;-1;0.141407774;0.14280402;0.142771042;0.153265466;-1;0.187982986;0.19140139;0.191097856;0.22249793;-1;6200;6200;4600;4600;-1;40;40;43;29;-1;30;30;25;17
N1059-07 A HE - 2016-09-16 18.32.45;22528;19584;160;0.027643234;0;0.083366777;0;0;0.48537654;0.403613448;366.9557646;10.14384419;0;30.59191944;0;0;178.1117196;148.1082815;3408.974422;5683.257188;5345.355648;-1;-1;25.3573294;36.02528293;34.3910375;-1;-1;17.18906903;22.94313761;22.10927278;-1;-1;0.654018248;0.633690941;0.6384786;-1;-1;0.698225864;0.720254246;0.716955758;-1;-1;0.141292002;0.149640016;0.1485356;-1;-1;0.203459969;0.208413699;0.207865463;-1;-1;3334.484529;5823.606783;5682.71307;-1;-1;25.1186688;36.19968276;35.08235861;-1;-1;16.93460417;22.42702477;21.9417555;-1;-1;0.672778595;0.623165801;0.628390347;-1;-1;0.709253773;0.720738636;0.719492539;-1;-1;0.142929114;0.149095573;0.148478746;-1;-1;0.201982269;0.206800174;0.206403105;-1;-1;6200;6200;6200;-1;-1;25;37;37;-1;-1;18;22;22;-1;-1
N1059-07A HE - 2016-01-08 18.56.59;21504;19008;160;0.034151616;0;0.108294457;0;0;0.489280841;0.368273086;339.9737231;11.61065218;0;36.81726959;0;0;166.3426293;125.2031721;2618.139088;5263.135038;4769.428916;-1;-1;24.36301003;33.77836798;32.0508547;-1;-1;15.12502625;20.37055824;19.46822069;-1;-1;0.598564162;0.599711046;0.601487505;-1;-1;0.680349902;0.708877706;0.703741508;-1;-1;0.145023165;0.153959861;0.152506646;-1;-1;0.215128342;0.217845707;0.217562939;-1;-1;2512.604539;5353.961075;5119.13822;-1;-1;23.85356727;33.84037507;32.79273035;-1;-1;14.67230953;19.76701463;19.2855008;-1;-1;0.608655004;0.587139905;0.591128314;-1;-1;0.689703646;0.709055413;0.70635521;-1;-1;0.147328001;0.153789198;0.153077145;-1;-1;0.211320675;0.217397248;0.216740289;-1;-1;3100;5400;5400;-1;-1;22;35;35;-1;-1;15;20;20;-1;-1
N1096-14B HE - 2015-10-20 16.33.14;27648;24192;160;0.018728872;0.017643046;0.022965274;0;0;0.43395586;0.506772092;556.3206378;10.41925792;9.815190532;12.77605611;0;0;241.4186008;281.9277732;652.285706;2401.513202;2322.0307;2559.052385;-1;26.2302916;37.62940151;37.00731113;35.92902752;-1;11.887464;25.13349516;24.43792059;23.50869737;-1;0.454480224;0.651704916;0.641996968;0.641273315;-1;0.648278625;0.665499357;0.666180375;0.698351976;-1;0.135877737;0.15315307;0.152636849;0.159084539;-1;0.214933326;0.231545883;0.23075031;0.229371889;-1;422.6811375;2254.2994;2207.334829;2583.051396;-1;27.03168;37.56905645;36.95319771;35.1827712;-1;11.27510847;21.84280366;21.3449856;21.64481146;-1;0.447669053;0.613667159;0.608801929;0.617883154;-1;0.658135411;0.668969793;0.669769942;0.700787634;-1;0.138607147;0.152648466;0.152620801;0.158464629;-1;0.209687698;0.228211605;0.227666536;0.225016155;-1;140;1500;2300;2300;-1;27;39;39;33;-1;11;18;18;17;-1
N1101-03B HE - 2016-07-19 16.22.35;22528;24384;160;0.003307569;0;0;0.009144821;0.048077058;0.40460739;0.534863162;456.895903;1.511214804;0;0;4.178231051;21.96621099;184.8634589;244.3767873;-1;4216.457371;3884.078346;-1;1565.372018;-1;28.18471369;29.24207972;-1;37.28963317;-1;15.44784008;16.29202847;-1;22.61930003;-1;0.53614581;0.544168389;-1;0.602008803;-1;0.640957172;0.642015892;-1;0.646929464;-1;0.16724487;0.166143604;-1;0.159386998;-1;0.262640231;0.260507432;-1;0.247824938;-1;4038.953091;3757.165666;-1;1549.830837;-1;27.70386817;28.3763328;-1;37.46047015;-1;14.07686932;14.83770257;-1;22.57428393;-1;0.523698994;0.53370998;-1;0.59645915;-1;0.640514491;0.641911928;-1;0.647732218;-1;0.167859827;0.166979081;-1;0.157787593;-1;0.261993364;0.259902538;-1;0.24574995;-1;3900;1500;-1;1500;-1;27;27;-1;39;-1;12;12;-1;25
N1106-05 HE - 2016-01-08 14.51.25;21504;17344;160;0.007390021;0.010559431;0.071381977;0;0.003934435;0.241082842;0.665651294;310.2117137;2.292471111;3.275659059;22.1435255;0;1.2205078;74.78672171;206.4928285;556.2746576;4007.821404;3168.586059;3069.208086;2012.170946;18.69523734;29.40232873;27.08880259;29.16730229;23.92655411;9.193744198;18.73588585;16.8228733;19.44488902;12.25881397;0.456469691;0.631808096;0.601629545;0.66243044;0.509601682;0.656230273;0.702725174;0.694027423;0.737949979;0.703681405;0.113424919;0.152168988;0.14551385;0.145443923;0.150627968;0.176223096;0.217481467;0.210853001;0.197924427;0.215914273;281.787425;4085.917662;3334.484529;2982.250248;1972.511975;18.1320192;29.14607589;27.63651504;29.30583062;23.5591488;8.811918069;18.31731577;17.207574;19.37317773;11.27550047;0.504158065;0.62868881;0.618602221;0.648825849;0.480642625;0.661253226;0.705133007;0.699775169;0.73758332;0.702938449;0.126019619;0.151499636;0.149701327;0.144529289;0.149441811;0.189484846;0.21507869;0.213032226;0.198174061;0.210177458;47;3100;0;2500;2000;19;28;28;29;23;0;17;18;18;11
N1109-10 HE - 2016-01-08 15.37.32;13312;12224;160;0.012193893;0;0.009256659;0;0;0.292171809;0.68637764;135.346281;1.650398013;0;1.252854324;0;0;39.5443677;92.89866095;4255.325578;5342.250115;5301.813219;-1;-1;28.90521581;43.53549722;43.00623121;-1;-1;17.4655261;31.11644112;30.61227852;-1;-1;0.601253091;0.706196425;0.702580123;-1;-1;0.696512437;0.72964171;0.728751406;-1;-1;0.157155562;0.149821685;0.150031457;-1;-1;0.226287632;0.205853254;0.206413209;-1;-1;4344.222802;5377.44336;5353.961075;-1;-1;27.79574358;41.48803431;41.06807702;-1;-1;17.10546645;29.21222601;28.8461743;-1;-1;0.621349829;0.694858007;0.692747373;-1;-1;0.6949926;0.730120173;0.729344575;-1;-1;0.160364133;0.149236539;0.149425265;-1;-1;0.233488696;0.204261628;0.204529241;-1;-1;5400;5400;5400;-1;-1;28;40;40;-1;-1;13;29;29;-1;-1
N1109-10_rk Kinfix - 2016-07-19 12.15.38;4096;4672;160;0.055262422;0;0;0.074326711;0;0.380162331;0.490248536;15.91667904;0.879594232;0;0;1.183034405;0;6.050921797;7.803128602;-1;2522.613382;2522.613382;-1;-1;-1;33.05082215;33.05082215;-1;-1;-1;18.84442887;18.84442887;-1;-1;-1;0.570342486;0.570342486;-1;-1;-1;0.678376065;0.678376065;-1;-1;-1;0.158654945;0.158654945;-1;-1;-1;0.235169352;0.235169352;-1;-1;-1;2442.157683;2442.157683;-1;-1;-1;33.74778678;33.74778678;-1;-1;-1;18.62499683;18.62499683;-1;-1;-1;0.559149964;0.559149964;-1;-1;-1;0.681033664;0.681033664;-1;-1;-1;0.159201165;0.159201165;-1;-1;-1;0.230610275;0.230610275;-1;-1;-1;1500;1500;-1;-1;-1;35;35;-1;-1;-1;17;17;-1;-1
N1132-10A - 2016-03-07 11.17.12;27648;24768;160;0.086304244;0;0.003688421;0;0.254416386;0.234678276;0.420912673;569.5663673;49.15599471;0;2.100800697;0;144.9070169;133.6648531;239.7377019;2358.991256;3830.460966;2445.066057;-1;1333.460648;24.23953534;31.55851149;31.20662205;-1;31.05314647;14.48115367;17.20252715;15.82948263;-1;14.77432039;0.590866457;0.536636898;0.499827064;-1;0.469464892;0.664899393;0.669260909;0.635189407;-1;0.607667781;0.154956855;0.155313096;0.160617258;-1;0.16510736;0.233979643;0.234889184;0.256579803;-1;0.274456762;1902.065119;4320.740516;1596.795408;-1;1268.043412;24.337632;31.58598556;30.76735779;-1;30.47846226;14.27703204;17.22140504;14.9520334;-1;13.76711086;0.590110398;0.543947621;0.49633905;-1;0.454490211;0.664263508;0.681461343;0.632690406;-1;0.604200382;0.156751278;0.155764345;0.159740386;-1;0.164896255;0.238203323;0.230564854;0.250197558;-1;0.272665688;1600;1500;1500;-1;1500;21;34;29;-1;29;11;19;11;-1;11
N1132-12B HE - 2016-01-08 16.09.27;25600;26816;160;0.04755869;0;0.005933244;0;0.12313018;0.468584073;0.354793813;570.9836059;27.15523224;0;3.387784804;0;70.30531415;267.5538238;202.5814509;1426.97152;2192.188673;1945.598502;-1;1147.320968;25.71875413;33.54119573;33.56494153;-1;34.50322534;13.50364155;15.95875233;16.49172943;-1;18.82822285;0.510194319;0.472433136;0.486650902;-1;0.537104352;0.630443894;0.648005497;0.649782391;-1;0.656528342;0.161437753;0.163693025;0.163142049;-1;0.161965508;0.260122727;0.254297075;0.2531768;-1;0.250045088;1221.078842;2160.370258;1972.511975;-1;1033.220558;25.68734958;33.88083722;33.824256;-1;34.47834989;12.23897422;15.47109135;15.7201395;-1;17.85373398;0.481014234;0.46428894;0.473728834;-1;0.523024064;0.635548836;0.648100808;0.649883051;-1;0.657817821;0.158155465;0.163431682;0.162746348;-1;0.160469435;0.249126796;0.252245668;0.250812764;-1;0.246080567;1100;2300;2300;-1;1100;26;34;34;-1;36;11;14;14;-1;17
N1135-15 F HE - 2016-09-16 18.46.38;26624;24832;160;0.023637498;0;0.032929063;0.011798774;0;0.393943634;0.537691032;549.8885552;12.99798953;0;18.10731474;6.488010755;0;216.6250957;295.6701445;3404.052021;4917.763629;4805.30959;-1;-1;22.96051977;39.13399784;37.83015788;-1;-1;16.20568151;25.21497413;24.52593594;-1;-1;0.694855242;0.641602354;0.647022675;-1;-1;0.719000204;0.746082163;0.743992093;-1;-1;0.138185551;0.144129876;0.143668856;-1;-1;0.192709908;0.193881797;0.193785907;-1;-1;3334.484529;5025.209079;4931.279937;-1;-1;22.1151488;38.74331849;37.88964499;-1;-1;15.507934;24.64826188;24.12662801;-1;-1;0.688705364;0.636535255;0.641256948;-1;-1;0.7184958;0.746350234;0.744449327;-1;-1;0.138363787;0.143872077;0.143438876;-1;-1;0.192338218;0.192925264;0.192878545;-1;-1;2300;5400;5400;-1;-1;20;38;38;-1;-1;11;24;23;-1;-1
N1135-15F HE - 2016-04-14 12.21.13;25600;21888;160;0.037137913;0;0.03812749;0;0;0.446180707;0.47855389;466.0534444;17.30825246;0;17.76944785;0;0;207.9440554;223.0316887;984.7650487;3971.615614;3718.587276;-1;-1;21.24732044;32.90149628;31.9578468;-1;-1;11.10067655;19.30682577;18.63472178;-1;-1;0.51511436;0.580797371;0.575311619;-1;-1;0.671752221;0.734649201;0.729615844;-1;-1;0.142601331;0.145660051;0.145542576;-1;-1;0.216603781;0.19923963;0.200828427;-1;-1;704.4685624;4179.846804;4038.953091;-1;-1;20.43713829;32.81980013;32.17892397;-1;-1;10.54738073;18.55042891;18.15360647;-1;-1;0.519468191;0.567147497;0.564799072;-1;-1;0.677736392;0.733855551;0.731285478;-1;-1;0.142158599;0.145589523;0.145509612;-1;-1;0.207679722;0.198155258;0.198603753;-1;-1;330;4600;4600;-1;-1;20;34;32;-1;-1;12;18;18;-1;-1
N1137-98 HE - 2016-09-16 19.07.11;20480;9664;160;0.051159506;0;0;0;0;0.266610526;0.682229968;164.6177078;8.421760659;0;0;0;0;43.88881364;112.3071335;-1;3968.359554;3968.359554;-1;-1;-1;30.5318876;30.5318876;-1;-1;-1;18.71684184;18.71684184;-1;-1;-1;0.608164387;0.608164387;-1;-1;-1;0.683945626;0.683945626;-1;-1;-1;0.15526538;0.15526538;-1;-1;-1;0.228163738;0.228163738;-1;-1;-1;3898.059379;3898.059379;-1;-1;-1;30.71440193;30.71440193;-1;-1;-1;18.21223872;18.21223872;-1;-1;-1;0.597126813;0.597126813;-1;-1;-1;0.68480445;0.68480445;-1;-1;-1;0.154874118;0.154874118;-1;-1;-1;0.225593116;0.225593116;-1;-1;-1;4600;4600;-1;-1;-1;31;31;-1;-1;-1;18;18;-1;-1
N1154-13 HE - 2016-01-08 16.43.20;11264;9536;160;0.013423135;0;0.00034504;0;0;0.194764422;0.791467402;89.34053747;1.199230125;0;0.030826096;0;0;17.40035812;70.71012313;-1;3039.856603;3042.883612;-1;-1;-1;24.52522604;24.52189946;-1;-1;-1;13.28900242;13.28404823;-1;-1;-1;0.535819108;0.535714373;-1;-1;-1;0.64131508;0.64127033;-1;-1;-1;0.160112405;0.160117601;-1;-1;-1;0.250902082;0.2509238;-1;-1;-1;3052.697104;3052.697104;-1;-1;-1;25.0344659;25.01721173;-1;-1;-1;13.09429753;13.08223637;-1;-1;-1;0.522774797;0.522774797;-1;-1;-1;0.642236211;0.642173334;-1;-1;-1;0.159498138;0.159498138;-1;-1;-1;0.248499719;0.248499719;-1;-1;-1;2300;2300;-1;-1;-1;26;26;-1;-1;-1;14;14;-1;-1
N1161-06 HE - 2016-01-08 18.02.47;23552;22912;160;0.001447965;0;0.055318177;0.005385133;0;0.245725821;0.692122903;448.8285452;0.649888165;0;24.82837684;2.417001486;0;110.2887628;310.6445158;3231.124939;7030.800068;6275.346981;-1;-1;26.65407646;46.93180306;42.89468612;-1;-1;16.61913045;32.64809088;29.50233884;-1;-1;0.586760015;0.689286388;0.670856692;-1;-1;0.702037155;0.734096531;0.728156755;-1;-1;0.137120776;0.145656747;0.144235984;-1;-1;0.196326498;0.198738528;0.198526997;-1;-1;2864.838821;7279.508479;7044.685624;-1;-1;27.4198272;45.94328298;42.75562644;-1;-1;17.16526829;31.36582269;29.16695367;-1;-1;0.626740424;0.684472257;0.679800576;-1;-1;0.713030676;0.735121882;0.732977428;-1;-1;0.145974393;0.145296065;0.145474162;-1;-1;0.203655613;0.198081572;0.198843782;-1;-1;94;7700;7700;-1;-1;29;46;46;-1;-1;18;30;29;-1;-1
